,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,data
12285,292825,Bose SoundSport Headphones,1,99.99,11/30/19 21:23,"787 Main St, Boston, MA 02215",30/11/2019 21:23
12286,292825,27in FHD Monitor,1,149.99,11/30/19 21:23,"787 Main St, Boston, MA 02215",30/11/2019 21:23
12287,292876,27in FHD Monitor,1,149.99,11/04/19 18:35,"230 Madison St, Los Angeles, CA 90001",04/11/2019 18:35
12288,292876,USB-C Charging Cable,1,11.95,11/04/19 18:35,"230 Madison St, Los Angeles, CA 90001",04/11/2019 18:35
12289,292906,Vareebadd Phone,1,400,11/21/19 11:55,"6 Spruce St, Atlanta, GA 30301",21/11/2019 11:55
12290,292906,USB-C Charging Cable,1,11.95,11/21/19 11:55,"6 Spruce St, Atlanta, GA 30301",21/11/2019 11:55
12291,292908,27in 4K Gaming Monitor,1,389.99,11/30/19 14:13,"863 Walnut St, Atlanta, GA 30301",30/11/2019 14:13
12292,292908,Macbook Pro Laptop,1,1700,11/30/19 14:13,"863 Walnut St, Atlanta, GA 30301",30/11/2019 14:13
12293,292920,iPhone,1,700,11/22/19 18:55,"52 Lake St, Los Angeles, CA 90001",22/11/2019 18:55
12294,292920,Apple Airpods Headphones,1,150,11/22/19 18:55,"52 Lake St, Los Angeles, CA 90001",22/11/2019 18:55
12295,292935,Google Phone,1,600,11/21/19 11:43,"977 2nd St, San Francisco, CA 94016",21/11/2019 11:43
12296,292935,Wired Headphones,1,11.99,11/21/19 11:43,"977 2nd St, San Francisco, CA 94016",21/11/2019 11:43
12297,292969,AA Batteries (4-pack),1,3.84,11/15/19 12:16,"673 1st St, Boston, MA 02215",15/11/2019 12:16
12298,292969,Apple Airpods Headphones,1,150,11/15/19 12:16,"673 1st St, Boston, MA 02215",15/11/2019 12:16
12299,292974,Google Phone,1,600,11/24/19 15:40,"87 Hill St, Dallas, TX 75001",24/11/2019 15:40
12300,292974,Wired Headphones,1,11.99,11/24/19 15:40,"87 Hill St, Dallas, TX 75001",24/11/2019 15:40
12301,292984,Vareebadd Phone,1,400,11/12/19 09:07,"552 5th St, Los Angeles, CA 90001",12/11/2019 09:07
12302,292984,USB-C Charging Cable,1,11.95,11/12/19 09:07,"552 5th St, Los Angeles, CA 90001",12/11/2019 09:07
12303,293010,Lightning Charging Cable,1,14.95,11/30/19 11:46,"773 Park St, San Francisco, CA 94016",30/11/2019 11:46
12304,293010,27in 4K Gaming Monitor,1,389.99,11/30/19 11:46,"773 Park St, San Francisco, CA 94016",30/11/2019 11:46
12305,293024,iPhone,1,700,11/10/19 12:07,"879 1st St, Atlanta, GA 30301",10/11/2019 12:07
12306,293024,Wired Headphones,1,11.99,11/10/19 12:07,"879 1st St, Atlanta, GA 30301",10/11/2019 12:07
12307,293061,iPhone,1,700,11/01/19 15:25,"93 Highland St, Los Angeles, CA 90001",01/11/2019 15:25
12308,293061,Wired Headphones,1,11.99,11/01/19 15:25,"93 Highland St, Los Angeles, CA 90001",01/11/2019 15:25
12309,293079,AA Batteries (4-pack),2,3.84,11/27/19 22:01,"378 12th St, New York City, NY 10001",27/11/2019 22:01
12310,293079,AAA Batteries (4-pack),1,2.99,11/27/19 22:01,"378 12th St, New York City, NY 10001",27/11/2019 22:01
12311,293108,iPhone,1,700,11/22/19 11:01,"216 Meadow St, Dallas, TX 75001",22/11/2019 11:01
12312,293108,Lightning Charging Cable,1,14.95,11/22/19 11:01,"216 Meadow St, Dallas, TX 75001",22/11/2019 11:01
12313,293114,USB-C Charging Cable,1,11.95,11/29/19 14:35,"145 8th St, Austin, TX 73301",29/11/2019 14:35
12314,293114,USB-C Charging Cable,1,11.95,11/29/19 14:35,"145 8th St, Austin, TX 73301",29/11/2019 14:35
12315,293121,iPhone,1,700,11/16/19 18:44,"746 5th St, New York City, NY 10001",16/11/2019 18:44
12316,293121,Lightning Charging Cable,1,14.95,11/16/19 18:44,"746 5th St, New York City, NY 10001",16/11/2019 18:44
12317,293131,iPhone,1,700,11/25/19 00:42,"242 1st St, San Francisco, CA 94016",25/11/2019 00:42
12318,293131,Apple Airpods Headphones,1,150,11/25/19 00:42,"242 1st St, San Francisco, CA 94016",25/11/2019 00:42
12319,293155,iPhone,1,700,11/11/19 16:33,"857 Main St, Atlanta, GA 30301",11/11/2019 16:33
12320,293155,Lightning Charging Cable,1,14.95,11/11/19 16:33,"857 Main St, Atlanta, GA 30301",11/11/2019 16:33
12321,293160,AAA Batteries (4-pack),4,2.99,11/01/19 10:10,"620 Wilson St, Seattle, WA 98101",01/11/2019 10:10
12322,293160,iPhone,1,700,11/01/19 10:10,"620 Wilson St, Seattle, WA 98101",01/11/2019 10:10
12323,293201,USB-C Charging Cable,1,11.95,11/12/19 20:36,"261 West St, Dallas, TX 75001",12/11/2019 20:36
12324,293201,27in 4K Gaming Monitor,1,389.99,11/12/19 20:36,"261 West St, Dallas, TX 75001",12/11/2019 20:36
12325,293250,34in Ultrawide Monitor,1,379.99,11/15/19 23:34,"17 Forest St, Portland, OR 97035",15/11/2019 23:34
12326,293250,AA Batteries (4-pack),1,3.84,11/15/19 23:34,"17 Forest St, Portland, OR 97035",15/11/2019 23:34
12327,293254,Apple Airpods Headphones,1,150,11/01/19 12:07,"762 12th St, San Francisco, CA 94016",01/11/2019 12:07
12328,293254,Apple Airpods Headphones,1,150,11/01/19 12:07,"762 12th St, San Francisco, CA 94016",01/11/2019 12:07
12329,293285,Google Phone,1,600,11/15/19 16:25,"488 Johnson St, Atlanta, GA 30301",15/11/2019 16:25
12330,293285,USB-C Charging Cable,1,11.95,11/15/19 16:25,"488 Johnson St, Atlanta, GA 30301",15/11/2019 16:25
12331,293318,AA Batteries (4-pack),3,3.84,11/29/19 17:36,"210 Meadow St, Austin, TX 73301",29/11/2019 17:36
12332,293318,Wired Headphones,1,11.99,11/29/19 17:36,"210 Meadow St, Austin, TX 73301",29/11/2019 17:36
12333,293340,AAA Batteries (4-pack),2,2.99,11/12/19 17:22,"965 7th St, Los Angeles, CA 90001",12/11/2019 17:22
12334,293340,Google Phone,1,600,11/12/19 17:22,"965 7th St, Los Angeles, CA 90001",12/11/2019 17:22
12335,293356,USB-C Charging Cable,1,11.95,11/13/19 00:59,"394 Dogwood St, Dallas, TX 75001",13/11/2019 00:59
12336,293356,USB-C Charging Cable,1,11.95,11/13/19 00:59,"394 Dogwood St, Dallas, TX 75001",13/11/2019 00:59
12337,293361,Lightning Charging Cable,1,14.95,11/04/19 11:28,"905 Willow St, San Francisco, CA 94016",04/11/2019 11:28
12338,293361,27in 4K Gaming Monitor,1,389.99,11/04/19 11:28,"905 Willow St, San Francisco, CA 94016",04/11/2019 11:28
12339,293445,Lightning Charging Cable,1,14.95,11/05/19 12:54,"123 9th St, Atlanta, GA 30301",05/11/2019 12:54
12340,293445,Bose SoundSport Headphones,1,99.99,11/05/19 12:54,"123 9th St, Atlanta, GA 30301",05/11/2019 12:54
12341,293469,Google Phone,1,600,11/25/19 18:33,"713 Cherry St, Los Angeles, CA 90001",25/11/2019 18:33
12342,293469,Wired Headphones,1,11.99,11/25/19 18:33,"713 Cherry St, Los Angeles, CA 90001",25/11/2019 18:33
12343,293485,iPhone,1,700,11/20/19 07:41,"586 Willow St, San Francisco, CA 94016",20/11/2019 07:41
12344,293485,Lightning Charging Cable,1,14.95,11/20/19 07:41,"586 Willow St, San Francisco, CA 94016",20/11/2019 07:41
12345,293485,Wired Headphones,1,11.99,11/20/19 07:41,"586 Willow St, San Francisco, CA 94016",20/11/2019 07:41
12346,293520,Apple Airpods Headphones,1,150,11/17/19 17:08,"486 Johnson St, New York City, NY 10001",17/11/2019 17:08
12347,293520,Google Phone,1,600,11/17/19 17:08,"486 Johnson St, New York City, NY 10001",17/11/2019 17:08
12348,293560,27in 4K Gaming Monitor,1,389.99,11/11/19 16:26,"235 Chestnut St, New York City, NY 10001",11/11/2019 16:26
12349,293560,Wired Headphones,1,11.99,11/11/19 16:26,"235 Chestnut St, New York City, NY 10001",11/11/2019 16:26
12350,293612,ThinkPad Laptop,1,999.99,11/13/19 14:00,"659 Elm St, New York City, NY 10001",13/11/2019 14:00
12351,293612,Apple Airpods Headphones,1,150,11/13/19 14:00,"659 Elm St, New York City, NY 10001",13/11/2019 14:00
12352,293618,Google Phone,1,600,11/19/19 01:12,"847 Wilson St, San Francisco, CA 94016",19/11/2019 01:12
12353,293618,USB-C Charging Cable,1,11.95,11/19/19 01:12,"847 Wilson St, San Francisco, CA 94016",19/11/2019 01:12
12354,293622,ThinkPad Laptop,1,999.99,11/07/19 20:35,"611 2nd St, Seattle, WA 98101",07/11/2019 20:35
12355,293622,AAA Batteries (4-pack),7,2.99,11/07/19 20:35,"611 2nd St, Seattle, WA 98101",07/11/2019 20:35
12356,293647,iPhone,1,700,11/20/19 07:49,"900 Willow St, Atlanta, GA 30301",20/11/2019 07:49
12357,293647,Lightning Charging Cable,2,14.95,11/20/19 07:49,"900 Willow St, Atlanta, GA 30301",20/11/2019 07:49
12358,293647,AAA Batteries (4-pack),1,2.99,11/20/19 07:49,"900 Willow St, Atlanta, GA 30301",20/11/2019 07:49
12359,293664,Bose SoundSport Headphones,1,99.99,11/15/19 12:48,"79 Center St, Boston, MA 02215",15/11/2019 12:48
12360,293664,20in Monitor,1,109.99,11/15/19 12:48,"79 Center St, Boston, MA 02215",15/11/2019 12:48
12361,293684,iPhone,1,700,11/16/19 22:14,"668 Elm St, Los Angeles, CA 90001",16/11/2019 22:14
12362,293684,Wired Headphones,1,11.99,11/16/19 22:14,"668 Elm St, Los Angeles, CA 90001",16/11/2019 22:14
12363,293694,Vareebadd Phone,1,400,11/27/19 23:30,"118 Sunset St, Boston, MA 02215",27/11/2019 23:30
12364,293694,USB-C Charging Cable,1,11.95,11/27/19 23:30,"118 Sunset St, Boston, MA 02215",27/11/2019 23:30
12365,293746,Vareebadd Phone,1,400,11/16/19 12:17,"569 Johnson St, San Francisco, CA 94016",16/11/2019 12:17
12366,293746,Apple Airpods Headphones,1,150,11/16/19 12:17,"569 Johnson St, San Francisco, CA 94016",16/11/2019 12:17
12367,293750,Vareebadd Phone,1,400,11/16/19 17:20,"555 Walnut St, San Francisco, CA 94016",16/11/2019 17:20
12368,293750,Wired Headphones,1,11.99,11/16/19 17:20,"555 Walnut St, San Francisco, CA 94016",16/11/2019 17:20
12369,293764,Google Phone,1,600,11/07/19 10:54,"10 West St, Boston, MA 02215",07/11/2019 10:54
12370,293764,Wired Headphones,1,11.99,11/07/19 10:54,"10 West St, Boston, MA 02215",07/11/2019 10:54
12371,293824,Google Phone,1,600,11/09/19 10:03,"572 Church St, Portland, OR 97035",09/11/2019 10:03
12372,293824,Wired Headphones,3,11.99,11/09/19 10:03,"572 Church St, Portland, OR 97035",09/11/2019 10:03
12373,293838,iPhone,1,700,11/28/19 10:14,"35 North St, San Francisco, CA 94016",28/11/2019 10:14
12374,293838,Lightning Charging Cable,1,14.95,11/28/19 10:14,"35 North St, San Francisco, CA 94016",28/11/2019 10:14
12375,293843,iPhone,1,700,11/04/19 00:00,"343 Hill St, San Francisco, CA 94016",04/11/2019 00:00
12376,293843,AA Batteries (4-pack),1,3.84,11/04/19 00:00,"343 Hill St, San Francisco, CA 94016",04/11/2019 00:00
12377,293874,Google Phone,1,600,11/25/19 08:04,"383 14th St, San Francisco, CA 94016",25/11/2019 08:04
12378,293874,USB-C Charging Cable,1,11.95,11/25/19 08:04,"383 14th St, San Francisco, CA 94016",25/11/2019 08:04
12379,293875,Google Phone,1,600,11/16/19 13:38,"911 Jackson St, Portland, OR 97035",16/11/2019 13:38
12380,293875,USB-C Charging Cable,1,11.95,11/16/19 13:38,"911 Jackson St, Portland, OR 97035",16/11/2019 13:38
12381,293890,iPhone,1,700,11/28/19 15:51,"248 River St, New York City, NY 10001",28/11/2019 15:51
12382,293890,Lightning Charging Cable,1,14.95,11/28/19 15:51,"248 River St, New York City, NY 10001",28/11/2019 15:51
12383,293909,USB-C Charging Cable,1,11.95,11/20/19 19:36,"402 2nd St, Boston, MA 02215",20/11/2019 19:36
12384,293909,27in FHD Monitor,1,149.99,11/20/19 19:36,"402 2nd St, Boston, MA 02215",20/11/2019 19:36
12385,293916,AA Batteries (4-pack),2,3.84,11/16/19 12:29,"702 Hickory St, Los Angeles, CA 90001",16/11/2019 12:29
12386,293916,ThinkPad Laptop,1,999.99,11/16/19 12:29,"702 Hickory St, Los Angeles, CA 90001",16/11/2019 12:29
12387,293917,AA Batteries (4-pack),1,3.84,11/24/19 00:27,"698 8th St, Boston, MA 02215",24/11/2019 00:27
12388,293917,Wired Headphones,1,11.99,11/24/19 00:27,"698 8th St, Boston, MA 02215",24/11/2019 00:27
12389,293934,Macbook Pro Laptop,1,1700,11/29/19 15:12,"131 Dogwood St, Boston, MA 02215",29/11/2019 15:12
12390,293934,Google Phone,1,600,11/29/19 15:12,"131 Dogwood St, Boston, MA 02215",29/11/2019 15:12
12391,293947,Vareebadd Phone,1,400,11/30/19 13:37,"935 Madison St, New York City, NY 10001",30/11/2019 13:37
12392,293947,USB-C Charging Cable,1,11.95,11/30/19 13:37,"935 Madison St, New York City, NY 10001",30/11/2019 13:37
12393,293952,34in Ultrawide Monitor,1,379.99,11/09/19 20:13,"504 North St, San Francisco, CA 94016",09/11/2019 20:13
12394,293952,Bose SoundSport Headphones,1,99.99,11/09/19 20:13,"504 North St, San Francisco, CA 94016",09/11/2019 20:13
12395,293958,Lightning Charging Cable,1,14.95,11/14/19 21:45,"26 Walnut St, San Francisco, CA 94016",14/11/2019 21:45
12396,293958,Apple Airpods Headphones,1,150,11/14/19 21:45,"26 Walnut St, San Francisco, CA 94016",14/11/2019 21:45
12397,293976,AAA Batteries (4-pack),2,2.99,11/16/19 16:04,"383 Park St, Los Angeles, CA 90001",16/11/2019 16:04
12398,293976,Google Phone,1,600,11/16/19 16:04,"383 Park St, Los Angeles, CA 90001",16/11/2019 16:04
12399,294035,Lightning Charging Cable,1,14.95,11/25/19 21:32,"92 South St, San Francisco, CA 94016",25/11/2019 21:32
12400,294035,Apple Airpods Headphones,1,150,11/25/19 21:32,"92 South St, San Francisco, CA 94016",25/11/2019 21:32
12401,294056,Google Phone,1,600,11/04/19 20:55,"345 5th St, San Francisco, CA 94016",04/11/2019 20:55
12402,294056,Bose SoundSport Headphones,1,99.99,11/04/19 20:55,"345 5th St, San Francisco, CA 94016",04/11/2019 20:55
12403,294056,Wired Headphones,1,11.99,11/04/19 20:55,"345 5th St, San Francisco, CA 94016",04/11/2019 20:55
12404,294092,20in Monitor,1,109.99,11/08/19 20:50,"566 Spruce St, San Francisco, CA 94016",08/11/2019 20:50
12405,294092,USB-C Charging Cable,1,11.95,11/08/19 20:50,"566 Spruce St, San Francisco, CA 94016",08/11/2019 20:50
12406,294115,27in FHD Monitor,1,149.99,11/09/19 14:55,"409 Cedar St, Atlanta, GA 30301",09/11/2019 14:55
12407,294115,Wired Headphones,1,11.99,11/09/19 14:55,"409 Cedar St, Atlanta, GA 30301",09/11/2019 14:55
12408,294138,20in Monitor,1,109.99,11/18/19 18:13,"382 Lakeview St, Atlanta, GA 30301",18/11/2019 18:13
12409,294138,Wired Headphones,1,11.99,11/18/19 18:13,"382 Lakeview St, Atlanta, GA 30301",18/11/2019 18:13
12410,294147,iPhone,1,700,11/30/19 23:31,"598 Willow St, Boston, MA 02215",30/11/2019 23:31
12411,294147,Lightning Charging Cable,1,14.95,11/30/19 23:31,"598 Willow St, Boston, MA 02215",30/11/2019 23:31
12412,294172,Bose SoundSport Headphones,1,99.99,11/28/19 11:05,"986 Highland St, Seattle, WA 98101",28/11/2019 11:05
12413,294172,Lightning Charging Cable,1,14.95,11/28/19 11:05,"986 Highland St, Seattle, WA 98101",28/11/2019 11:05
12414,294190,AAA Batteries (4-pack),1,2.99,11/19/19 09:03,"491 Jefferson St, Boston, MA 02215",19/11/2019 09:03
12415,294190,iPhone,1,700,11/19/19 09:03,"491 Jefferson St, Boston, MA 02215",19/11/2019 09:03
12416,294191,Apple Airpods Headphones,1,150,11/26/19 04:52,"499 Maple St, Los Angeles, CA 90001",26/11/2019 04:52
12417,294191,USB-C Charging Cable,1,11.95,11/26/19 04:52,"499 Maple St, Los Angeles, CA 90001",26/11/2019 04:52
12418,294199,iPhone,1,700,11/23/19 16:52,"742 Park St, Los Angeles, CA 90001",23/11/2019 16:52
12419,294199,Lightning Charging Cable,1,14.95,11/23/19 16:52,"742 Park St, Los Angeles, CA 90001",23/11/2019 16:52
12420,294199,Apple Airpods Headphones,1,150,11/23/19 16:52,"742 Park St, Los Angeles, CA 90001",23/11/2019 16:52
12421,294214,iPhone,1,700,11/11/19 22:11,"950 Maple St, Austin, TX 73301",11/11/2019 22:11
12422,294214,Wired Headphones,1,11.99,11/11/19 22:11,"950 Maple St, Austin, TX 73301",11/11/2019 22:11
12423,294278,Vareebadd Phone,1,400,11/25/19 15:09,"63 Hickory St, Los Angeles, CA 90001",25/11/2019 15:09
12424,294278,Bose SoundSport Headphones,1,99.99,11/25/19 15:09,"63 Hickory St, Los Angeles, CA 90001",25/11/2019 15:09
12425,294314,iPhone,1,700,11/20/19 22:02,"267 Jefferson St, Boston, MA 02215",20/11/2019 22:02
12426,294314,Apple Airpods Headphones,1,150,11/20/19 22:02,"267 Jefferson St, Boston, MA 02215",20/11/2019 22:02
12427,294360,Google Phone,1,600,11/02/19 23:24,"957 1st St, Atlanta, GA 30301",02/11/2019 23:24
12428,294360,Bose SoundSport Headphones,1,99.99,11/02/19 23:24,"957 1st St, Atlanta, GA 30301",02/11/2019 23:24
12429,294381,iPhone,1,700,11/11/19 10:12,"872 Willow St, Atlanta, GA 30301",11/11/2019 10:12
12430,294381,Lightning Charging Cable,1,14.95,11/11/19 10:12,"872 Willow St, Atlanta, GA 30301",11/11/2019 10:12
12431,294430,Wired Headphones,1,11.99,11/21/19 13:38,"83 Sunset St, Atlanta, GA 30301",21/11/2019 13:38
12432,294430,Bose SoundSport Headphones,1,99.99,11/21/19 13:38,"83 Sunset St, Atlanta, GA 30301",21/11/2019 13:38
12433,294439,USB-C Charging Cable,2,11.95,11/06/19 10:37,"5 7th St, San Francisco, CA 94016",06/11/2019 10:37
12434,294439,Lightning Charging Cable,1,14.95,11/06/19 10:37,"5 7th St, San Francisco, CA 94016",06/11/2019 10:37
12435,294474,iPhone,1,700,11/09/19 09:09,"673 Jefferson St, Boston, MA 02215",09/11/2019 09:09
12436,294474,Lightning Charging Cable,1,14.95,11/09/19 09:09,"673 Jefferson St, Boston, MA 02215",09/11/2019 09:09
12437,294484,Wired Headphones,1,11.99,11/22/19 20:33,"155 River St, San Francisco, CA 94016",22/11/2019 20:33
12438,294484,Apple Airpods Headphones,1,150,11/22/19 20:33,"155 River St, San Francisco, CA 94016",22/11/2019 20:33
12439,294501,Lightning Charging Cable,1,14.95,11/14/19 15:41,"84 Cedar St, Dallas, TX 75001",14/11/2019 15:41
12440,294501,AA Batteries (4-pack),1,3.84,11/14/19 15:41,"84 Cedar St, Dallas, TX 75001",14/11/2019 15:41
12441,294526,Google Phone,1,600,11/29/19 11:17,"357 Hickory St, Portland, ME 04101",29/11/2019 11:17
12442,294526,Wired Headphones,1,11.99,11/29/19 11:17,"357 Hickory St, Portland, ME 04101",29/11/2019 11:17
12443,294583,iPhone,1,700,11/12/19 19:38,"787 4th St, Boston, MA 02215",12/11/2019 19:38
12444,294583,Lightning Charging Cable,1,14.95,11/12/19 19:38,"787 4th St, Boston, MA 02215",12/11/2019 19:38
12445,294590,AA Batteries (4-pack),1,3.84,11/12/19 12:32,"956 Lakeview St, Boston, MA 02215",12/11/2019 12:32
12446,294590,Lightning Charging Cable,1,14.95,11/12/19 12:32,"956 Lakeview St, Boston, MA 02215",12/11/2019 12:32
12447,294591,iPhone,1,700,11/01/19 15:48,"575 Cedar St, Los Angeles, CA 90001",01/11/2019 15:48
12448,294591,Apple Airpods Headphones,1,150,11/01/19 15:48,"575 Cedar St, Los Angeles, CA 90001",01/11/2019 15:48
12449,294598,Google Phone,1,600,11/02/19 12:22,"283 Jefferson St, Atlanta, GA 30301",02/11/2019 12:22
12450,294598,USB-C Charging Cable,1,11.95,11/02/19 12:22,"283 Jefferson St, Atlanta, GA 30301",02/11/2019 12:22
12451,294615,AA Batteries (4-pack),1,3.84,11/22/19 18:27,"215 Highland St, New York City, NY 10001",22/11/2019 18:27
12452,294615,34in Ultrawide Monitor,1,379.99,11/22/19 18:27,"215 Highland St, New York City, NY 10001",22/11/2019 18:27
12453,294640,Lightning Charging Cable,1,14.95,11/16/19 06:07,"592 14th St, Los Angeles, CA 90001",16/11/2019 06:07
12454,294640,iPhone,1,700,11/16/19 06:07,"592 14th St, Los Angeles, CA 90001",16/11/2019 06:07
12455,294659,Apple Airpods Headphones,1,150,11/23/19 15:43,"299 11th St, Boston, MA 02215",23/11/2019 15:43
12456,294659,Bose SoundSport Headphones,1,99.99,11/23/19 15:43,"299 11th St, Boston, MA 02215",23/11/2019 15:43
12457,294668,USB-C Charging Cable,1,11.95,11/26/19 13:10,"136 Jackson St, San Francisco, CA 94016",26/11/2019 13:10
12458,294668,20in Monitor,1,109.99,11/26/19 13:10,"136 Jackson St, San Francisco, CA 94016",26/11/2019 13:10
12459,294669,AAA Batteries (4-pack),1,2.99,11/16/19 10:56,"348 Lakeview St, Los Angeles, CA 90001",16/11/2019 10:56
12460,294669,Lightning Charging Cable,1,14.95,11/16/19 10:56,"348 Lakeview St, Los Angeles, CA 90001",16/11/2019 10:56
12461,294671,Google Phone,1,600,11/02/19 19:56,"445 River St, Portland, OR 97035",02/11/2019 19:56
12462,294671,USB-C Charging Cable,1,11.95,11/02/19 19:56,"445 River St, Portland, OR 97035",02/11/2019 19:56
12463,294718,iPhone,1,700,11/06/19 14:05,"388 Hickory St, New York City, NY 10001",06/11/2019 14:05
12464,294718,Lightning Charging Cable,1,14.95,11/06/19 14:05,"388 Hickory St, New York City, NY 10001",06/11/2019 14:05
12465,294720,iPhone,1,700,11/20/19 10:45,"480 11th St, Seattle, WA 98101",20/11/2019 10:45
12466,294720,ThinkPad Laptop,1,999.99,11/20/19 10:45,"480 11th St, Seattle, WA 98101",20/11/2019 10:45
12467,294732,AAA Batteries (4-pack),4,2.99,11/18/19 11:40,"890 Chestnut St, Dallas, TX 75001",18/11/2019 11:40
12468,294732,Apple Airpods Headphones,1,150,11/18/19 11:40,"890 Chestnut St, Dallas, TX 75001",18/11/2019 11:40
12469,294737,AA Batteries (4-pack),1,3.84,11/06/19 20:45,"93 Washington St, Los Angeles, CA 90001",06/11/2019 20:45
12470,294737,Lightning Charging Cable,1,14.95,11/06/19 20:45,"93 Washington St, Los Angeles, CA 90001",06/11/2019 20:45
12471,294796,iPhone,1,700,11/12/19 06:48,"393 4th St, San Francisco, CA 94016",12/11/2019 06:48
12472,294796,Lightning Charging Cable,1,14.95,11/12/19 06:48,"393 4th St, San Francisco, CA 94016",12/11/2019 06:48
12473,294811,Wired Headphones,1,11.99,11/22/19 14:11,"911 Chestnut St, San Francisco, CA 94016",22/11/2019 14:11
12474,294811,Bose SoundSport Headphones,1,99.99,11/22/19 14:11,"911 Chestnut St, San Francisco, CA 94016",22/11/2019 14:11
12475,294830,iPhone,1,700,11/08/19 13:05,"385 9th St, Los Angeles, CA 90001",08/11/2019 13:05
12476,294830,Lightning Charging Cable,1,14.95,11/08/19 13:05,"385 9th St, Los Angeles, CA 90001",08/11/2019 13:05
12477,294830,Apple Airpods Headphones,1,150,11/08/19 13:05,"385 9th St, Los Angeles, CA 90001",08/11/2019 13:05
12478,294832,Macbook Pro Laptop,1,1700,11/24/19 09:45,"303 9th St, Seattle, WA 98101",24/11/2019 09:45
12479,294832,34in Ultrawide Monitor,1,379.99,11/24/19 09:45,"303 9th St, Seattle, WA 98101",24/11/2019 09:45
12480,294840,Lightning Charging Cable,1,14.95,11/04/19 04:33,"383 Lakeview St, Boston, MA 02215",04/11/2019 04:33
12481,294840,USB-C Charging Cable,1,11.95,11/04/19 04:33,"383 Lakeview St, Boston, MA 02215",04/11/2019 04:33
12482,294862,27in FHD Monitor,1,149.99,11/19/19 16:51,"126 12th St, Portland, OR 97035",19/11/2019 16:51
12483,294862,AA Batteries (4-pack),1,3.84,11/19/19 16:51,"126 12th St, Portland, OR 97035",19/11/2019 16:51
12484,294885,iPhone,1,700,11/09/19 13:59,"970 Highland St, New York City, NY 10001",09/11/2019 13:59
12485,294885,Apple Airpods Headphones,1,150,11/09/19 13:59,"970 Highland St, New York City, NY 10001",09/11/2019 13:59
12486,294906,iPhone,1,700,11/24/19 20:04,"242 Willow St, Portland, OR 97035",24/11/2019 20:04
12487,294906,Lightning Charging Cable,1,14.95,11/24/19 20:04,"242 Willow St, Portland, OR 97035",24/11/2019 20:04
12488,294999,iPhone,1,700,11/18/19 08:20,"764 Chestnut St, Los Angeles, CA 90001",18/11/2019 08:20
12489,294999,Lightning Charging Cable,1,14.95,11/18/19 08:20,"764 Chestnut St, Los Angeles, CA 90001",18/11/2019 08:20
12490,295002,Bose SoundSport Headphones,1,99.99,11/14/19 12:05,"298 Sunset St, Austin, TX 73301",14/11/2019 12:05
12491,295002,Apple Airpods Headphones,1,150,11/14/19 12:05,"298 Sunset St, Austin, TX 73301",14/11/2019 12:05
12492,295015,AAA Batteries (4-pack),1,2.99,11/05/19 12:01,"883 Hickory St, Atlanta, GA 30301",05/11/2019 12:01
12493,295015,20in Monitor,1,109.99,11/05/19 12:01,"883 Hickory St, Atlanta, GA 30301",05/11/2019 12:01
12494,295024,Google Phone,1,600,11/03/19 17:14,"941 Meadow St, San Francisco, CA 94016",03/11/2019 17:14
12495,295024,USB-C Charging Cable,1,11.95,11/03/19 17:14,"941 Meadow St, San Francisco, CA 94016",03/11/2019 17:14
12496,295024,Wired Headphones,1,11.99,11/03/19 17:14,"941 Meadow St, San Francisco, CA 94016",03/11/2019 17:14
12497,295039,Apple Airpods Headphones,1,150,11/30/19 14:07,"602 North St, New York City, NY 10001",30/11/2019 14:07
12498,295039,20in Monitor,1,109.99,11/30/19 14:07,"602 North St, New York City, NY 10001",30/11/2019 14:07
12499,295076,Google Phone,1,600,11/23/19 22:32,"213 13th St, San Francisco, CA 94016",23/11/2019 22:32
12500,295076,USB-C Charging Cable,1,11.95,11/23/19 22:32,"213 13th St, San Francisco, CA 94016",23/11/2019 22:32
12501,295103,Bose SoundSport Headphones,1,99.99,11/23/19 16:39,"849 Hickory St, San Francisco, CA 94016",23/11/2019 16:39
12502,295103,AAA Batteries (4-pack),3,2.99,11/23/19 16:39,"849 Hickory St, San Francisco, CA 94016",23/11/2019 16:39
12503,295121,Lightning Charging Cable,2,14.95,11/14/19 16:08,"248 Wilson St, Los Angeles, CA 90001",14/11/2019 16:08
12504,295121,Bose SoundSport Headphones,1,99.99,11/14/19 16:08,"248 Wilson St, Los Angeles, CA 90001",14/11/2019 16:08
12505,295206,Google Phone,1,600,11/11/19 10:59,"159 West St, Dallas, TX 75001",11/11/2019 10:59
12506,295206,Bose SoundSport Headphones,1,99.99,11/11/19 10:59,"159 West St, Dallas, TX 75001",11/11/2019 10:59
12507,295212,iPhone,1,700,11/18/19 17:53,"320 Elm St, Los Angeles, CA 90001",18/11/2019 17:53
12508,295212,Wired Headphones,1,11.99,11/18/19 17:53,"320 Elm St, Los Angeles, CA 90001",18/11/2019 17:53
12509,295214,iPhone,1,700,11/10/19 14:53,"713 1st St, Dallas, TX 75001",10/11/2019 14:53
12510,295214,Lightning Charging Cable,1,14.95,11/10/19 14:53,"713 1st St, Dallas, TX 75001",10/11/2019 14:53
12511,295247,Lightning Charging Cable,1,14.95,11/12/19 13:53,"522 Meadow St, Boston, MA 02215",12/11/2019 13:53
